name,money,addr
安徽新脸面防护用品有限公司,500万元人民币,安徽省安庆市潜山市黄铺镇开发区
恩平市奥达电子科技有限公司,200万元人民币,恩平市平石开发区飞鹅东路16号(经营场所:恩平市江门产业转移工业园恩平园区二区B3厂房一三楼)
惠州市晟发化工有限公司,10000万元人民币,惠阳区淡水南亨西路6号(百利宏控股大厦)(仅作办公使用)
泉州骏鹏商贸有限公司,100万元人民币,福建省泉州市鲤城区江南街道王宫社区火炬街167号A栋
青岛弘耀浩裕建材有限公司,100万元人民币,山东省青岛市胶州市里岔镇董家村村北
百润医疗科技（深圳）有限公司,100万元人民币,深圳市龙华区观湖街道松元厦社区河南新村223-1号301
桐城市顺力防护用品有限公司,100万元人民币,安徽省安庆市桐城市青草镇三星村中心10号
桐城市顺伟防护用品有限公司,150万元人民币,安徽省安庆市桐城市青草镇江岭村元庄组27号
宝鸡兴育通达物资有限公司,3000万元人民币,陕西省宝鸡市陈仓区千渭水莲路西侧
安庆胜芳医疗器械科技有限公司,100万元人民币,安徽省安庆市怀宁县月山镇月山工业小区1幢
桐城市华尔防护用品有限公司,100万元人民币,安徽省安庆市桐城市青草镇朝阳村三益组20号
深圳市丰诺科技有限公司,1000万元人民币,深圳市宝安区航城街道三围社区航空路华丰智谷-航城高科技产业园A座3层311
安徽康球医疗科技有限公司,500万元人民币,安徽省安庆市怀宁县高河镇振宁路6-10号
安徽世安康医疗科技有限公司,500万元人民币,安徽省安庆市怀宁县高河镇查湾村新村组
青岛厚海德鑫商贸有限公司,600万元人民币,山东省青岛市平度市经济开发区青啤大道32号
安徽益创卫生用品有限公司,600万元人民币,安徽省安庆市怀宁县工业园月山大道旁电子精密仪器专业园
威海海纳斯生物科技有限公司,50万元人民币,威海高区世昌大道-97号
安徽明金医疗科技有限公司,500万元人民币,安徽省安庆市怀宁县高河镇经一路与纬六路交叉口金瓯置业有限公司
东莞市顺遂医疗用品有限公司,20万元人民币,广东省东莞市南城街道胜和路3号4栋1516室
安徽盛欣医疗器械科技有限公司,500万元人民币,安徽省安庆市潜山市源潭镇经济技术开发区16号
秦皇岛泰治医疗科技有限公司,2000万元人民币,河北省秦皇岛市海港区东部循环经济园中小企业孵化基地5号
桐城市小燕子防护用品有限公司,80万元人民币,安徽省安庆市桐城市文昌街道石河村新屋组6号
保定克莱瑞户外用品制造有限公司,50万元人民币,白沟镇涿白公路东侧
辽宁恒智贸易有限公司,500万元人民币,辽宁省朝阳市高新技术产业开发区新能源电器产业集群二期5号标房第1层
安徽京达医疗科技有限公司,500万元人民币,安徽省安庆市怀宁县工业园里仁路8号
安徽省荣茂泰医疗科技有限公司,500万元人民币,安徽省安庆市怀宁县高河镇工业小区
安徽恒皓医疗科技有限公司,500万元人民币,安徽省安庆市怀宁县高河镇稼先路191号
安徽富潜劳保用品有限公司,500万元人民币,安徽省安庆市潜山市梅城镇高集村花屋组12号
河南飞亚医药科技有限公司,500万元人民币,河南省洛阳市伊滨区诸葛镇顾龙公路南侧8号(洛阳翰昌服饰有限公司院内)
安徽泰缘医疗科技有限公司,500万元人民币,安徽省安庆市怀宁县高河镇高河大道天美汽贸厂B区
冠卓医疗健康科技（深圳）有限公司,1000万元人民币,深圳市宝安区松岗街道红星社区松明大道168号219房
深圳市沐生商贸有限公司,100万元人民币,深圳市福田区园岭街道鹏盛社区八卦二路八卦岭工业区614栋507
潜山县雨辰刷业有限公司,588万元人民币,安徽省安庆市潜山县源潭镇双峰工业区
东莞市至上科技有限公司,50万元人民币,广东省东莞市虎门镇赤岗富马二路3号1栋101室
深圳市鑫浩燃贸易有限公司,50万元人民币,深圳市龙华区大浪街道同胜社区三合华侨一区华荣路58-61号龙兴商业大厦6099
天长市天凌工贸有限责任公司,50万元人民币,安徽省天长市界牌镇绿化村许庄队
桐城市琦祥劳保用品有限公司,100万元人民币,安徽省安庆市桐城市青草镇朝阳村三屋组16号
抚顺市悦盛工业滤布厂,,辽宁省抚顺市顺城区会元乡马金村
深圳尼戴克箱包有限公司,100万元人民币,深圳市罗湖区东晓街道东晓社区东晓路3051号布心特力工业区6-7栋401
江苏科来材料科技有限公司,1000万元人民币,常熟市常福街道联丰路68号4幢
安徽熙美医疗科技有限公司,500万元人民币,安徽省安庆市怀宁县高河镇黄梅路51号
怀宁县天园包装有限公司工业园分公司,,安徽省安庆市怀宁县工业园纬十三路与洪桥路交叉口
融鹏步科技（惠州）有限公司,100万元人民币,惠州仲恺高新区陈江街道正大路12号(厂房二)第三层
安徽杨宁医疗科技有限公司,500万元人民币,安徽省安庆市怀宁县工业园陶亭路5号
桐城市康顺防护用品有限公司,60万元人民币,安徽省安庆市桐城市青草镇里仁村16号
广东华胜安医疗科技有限公司,550万元人民币,广东省东莞市厚街镇汀山广场北三路2号2号楼601室
山东宜一健康产业有限公司,500万元人民币,泰安市泰山区岱宗大街26号华府天地A栋103号房
安徽康之悦医疗科技有限公司,500万元人民币,安徽省安庆市怀宁县茶岭镇茶岭村学堂组
安徽泛景医疗科技有限公司,1000万元人民币,安徽省安庆市潜山市梅城镇皖潜大道496-2号
桐城市明迪防护用品有限公司,500万元人民币,安徽省安庆市桐城市新渡镇罗潭居委会林场1号
吉林省奥康医药科技有限公司,1500万元人民币,长春市绿园区绿园经济开发区西景路299号
无锡众望四维科技有限公司,500万元人民币,无锡市锡山经济开发区芙蓉中三路99号
安徽康鸿医疗科技有限公司,500万元人民币,安徽省安庆市怀宁县工业园月山大道旁电子精密仪器专业园A12栋
青岛美致莱家居用品有限公司,100万元人民币,青岛市即墨区蓝谷高新区高新七路68号
商洛康利华医疗用品有限公司,300万元人民币,陕西省商洛市商州区沙河子镇红光村商州区产业脱贫示范园西区1号厂房
安庆康永乐医疗科技有限公司,200万元人民币,安徽省安庆市怀宁县工业园里仁西路168号
东莞市邦尔康医疗科技有限公司,100万元人民币,广东省东莞市常平镇环常北路568号珠宝城文化产业园3栋209室
深圳市睿华生物科技有限公司,100万元人民币,深圳市罗湖区莲塘街道仙湖社区国威路36号莲塘第一工业区135栋202
深圳市步睿特科技有限公司,100万元人民币,深圳市龙岗区南湾街道丹竹头社区立信路91号2B栋4楼
海南欣安生物制药有限公司,3000万元人民币,海南省澄迈县老城工业开发区工业大道16号
襄阳丰百利包装材料有限公司,60万元人民币,襄阳市高新区七里河路
东莞康盈医疗科技有限公司,50万元人民币,广东省东莞市厚街镇厚街南环路5号2号楼401室
泉州若薇贸易有限公司,50万元人民币,福建省泉州市南安市仑苍镇仑苍新村42号
义乌市备咖贸易商行（普通合伙）,20万元人民币,浙江省义乌市银海路235号6-7楼
天长市美美口罩有限公司,1000万元人民币,天长市冶山镇汴桥村
潜山市小巨人刷业有限公司,150万元人民币,安徽省安庆市潜山市源潭镇双峰工业园
青岛海顿科技有限公司,100万元人民币,青岛市市南区广西路14号四号楼03室
安庆市博宜医疗科技有限公司,200万元人民币,安徽省安庆市怀宁县工业园月山大道电子精密仪器专业园10号楼
深圳市乾泰投资咨询有限公司,300万元人民币,深圳市南山区招商街道欢乐海岸蓝楹国际商务中心5F西区5-7
东莞市永枫医疗科技有限公司,50万元人民币,广东省东莞市大岭山镇横镇东路223号3栋203室
深圳市安汇丰达智能装备有限公司,3000万元人民币,深圳市宝安区沙井街道马安山社区马安山鞍胜路25号A栋301
东莞市迎康松日用品有限公司,200万元人民币,广东省东莞市厚街镇岳范山公园二环路1号101室
安庆康文医疗科技有限公司,200万元人民币,安徽省安庆市怀宁县马庙镇汪洋大道2号楼
深圳市鼎达科技有限公司,1000万元人民币,深圳市南山区西丽街道高新北二道15号金汇球大厦2楼西侧
天长市博欣汽车用品科技有限公司,100万元人民币,天长市仁和集镇东风村
安徽优兰特防护用品有限公司,1000万元人民币,安徽省安庆市桐城市青草镇陶冲开发园区8号
安徽清沐医疗科技有限公司,500万元人民币,安徽省安庆市潜山市梅城镇天柱路999号
潜山市隆宇劳保用品有限公司,100万元人民币,安徽省安庆市潜山市源潭镇双林路18号
泉州太阳花卫生用品有限公司,50万元人民币,福建省泉州市洛江区罗溪镇翁山村山边42号
上饶市骏阁科技有限公司,500万元人民币,江西省上饶市铅山县永平镇三里亭刚华米厂内
安徽斯科布鲁环保科技有限公司,500万元人民币,安徽省桐城市文昌工业园新206国道北侧
天长市金研电子有限公司,100万元人民币,天长市秦栏镇庆祝村正隆路
圆周率实业（深圳）有限公司,100万元人民币,深圳市龙岗区平湖街道平湖社区平安大道1号华南城铁东物流区12栋706
和平县弘顺医疗用品有限公司,100万元人民币,和平县阳明镇福和产业转移园工业五路C-03-03-03-01号一楼
高密市和裕劳保用品有限公司,100万元人民币,山东省潍坊市高密市经济开发区李家疃村302号
河南国药福芯科技产业发展有限公司,1000万元人民币,河南省郑州市惠济区新城路北、创境南街东睿谷三区4号楼4层401室
临沂益惠商贸有限公司,10万元人民币,山东省临沂市兰陵县经济开发区迎宾路与抱犊崮路交汇处西南角
安徽义林塑业有限公司,2180万元人民币,安徽省安庆市怀宁县金拱工业小区
山东弘茂纺织品有限公司,500万元人民币,山东省聊城市茌平区杜郎口镇西大刘村(鑫州工业园16号)
安徽霸龙医疗科技有限公司,700万元人民币,安徽省安庆市潜山市源潭镇赵冲村新楼组04号
惠盈（深圳）大健康产业集团有限公司,3000万元人民币,深圳市南山区西丽街道丽城社区留仙大道1359号众冠大厦803
深圳市锦健科技有限公司,2000万元人民币,深圳市罗湖区桂园街道松园社区笋岗东路3013号长虹大厦1115
安庆市宏昊服饰有限公司,50万元人民币,安徽省安庆市大观区德宽路213号
铁岭巨州电力设备制造有限公司,10000万元人民币,铁岭经济开发区桑园岭分场
安徽昱欣卫生材料有限公司,500万元人民币,安徽省安庆市潜山市梅城镇皖潜大道7号
贵州沪铜新型材料科技有限公司,1000万元人民币,贵州省铜仁市高新技术产业开发区工业园区内
深圳市法施特道具有限公司,20万元人民币,深圳市龙华新区观澜牛湖老村兴业北路E栋501
广东睿富科技有限公司,500万元人民币,广东省东莞市桥头镇华富南路二巷12号102室
菲尔普斯（山东）纳米材料有限公司,1000万元人民币,山东省德州市平原县经济开发区民生北路(高端装备制造园区)
纬通国际商贸（深圳）有限公司,500万元人民币,深圳市宝安区西乡街道河西社区青春庭园42
天长市旭康电子有限公司,50万元人民币,天长市秦栏镇第二工业园区
安徽富潺科技有限公司,500万元人民币,安徽省马鞍山市含山县仙踪镇桥头588号
漳州华锐锂能新能源科技有限公司,8000万元人民币,福建省漳州市云霄县云陵工业开发区
